Area,Item,Value
Nicaragua,Maize and products,604
Nicaragua,Oats,3
Nicaragua,Sorghum and products,8
Nicaragua,"Cereals, Other",6
Nicaragua,Cassava and products,23
Nicaragua,Potatoes and products,16
Nicaragua,Sweet potatoes,0
Nicaragua,Yams,0
Nicaragua,"Roots, Other",5
Nicaragua,Sugar non-centrifugal,7
Nicaragua,Sugar (Raw Equivalent),362
Nicaragua,"Sweeteners, Other",8
Nicaragua,Honey,0
Nicaragua,Beans,132
Nicaragua,Peas,0
Nicaragua,"Pulses, Other and products",0
Nicaragua,Nuts and products,1
Nicaragua,Soyabeans,0
Nicaragua,Groundnuts,24
Nicaragua,Sunflower seed,0
Nicaragua,Rape and Mustardseed,2
Nicaragua,Coconuts - Incl Copra,3
Nicaragua,Sesame seed,0
Nicaragua,Olives (including preserved),0
Nicaragua,"Oilcrops, Other",0
Nicaragua,Soyabean Oil,48
Nicaragua,Groundnut Oil,32
Nicaragua,Sunflowerseed Oil,1
Nicaragua,Cottonseed Oil,2
Nicaragua,Palm Oil,111
Nicaragua,Coconut Oil,0
Nicaragua,Sesameseed Oil,0
Nicaragua,Olive Oil,1
Nicaragua,Maize Germ Oil,0
Nicaragua,"Oilcrops Oil, Other",22
Nicaragua,Tomatoes and products,6
Nicaragua,Onions,7
Nicaragua,"Vegetables, other",14
Nicaragua,"Oranges, Mandarines",5
Nicaragua,"Lemons, Limes and products",0
Nicaragua,Grapefruit and products,0
Nicaragua,"Citrus, Other",0
Nicaragua,Bananas,0
Nicaragua,Plantains,53
Nicaragua,Apples and products,4
Nicaragua,Pineapples and products,7
Nicaragua,Dates,0
Nicaragua,Grapes and products (excl wine),1
Nicaragua,"Fruits, other",2
Nicaragua,Coffee and products,0
Nicaragua,Cocoa Beans and products,6
Nicaragua,Tea (including mate),0
Nicaragua,Pepper,0
Nicaragua,Pimento,0
Nicaragua,Cloves,0
Nicaragua,"Spices, Other",0
Nicaragua,Wine,0
Nicaragua,Beer,12
Nicaragua,"Beverages, Fermented",0
Nicaragua,"Beverages, Alcoholic",28
Nicaragua,Bovine Meat,14
Nicaragua,Mutton & Goat Meat,0
Nicaragua,Pigmeat,18
Nicaragua,Poultry Meat,88
Nicaragua,"Meat, Other",1
Nicaragua,"Offals, Edible",6
Nicaragua,"Butter, Ghee",3
Nicaragua,Cream,0
Nicaragua,"Fats, Animals, Raw",27
Nicaragua,"Fish, Body Oil",0
Nicaragua,"Fish, Liver Oil",0
Nicaragua,Eggs,18
Nicaragua,Milk - Excluding Butter,198
Nicaragua,Freshwater Fish,1
Nicaragua,Demersal Fish,0
Nicaragua,Pelagic Fish,9
Nicaragua,"Marine Fish, Other",0
Nicaragua,Crustaceans,0
Nicaragua,Cephalopods,0
Nicaragua,"Molluscs, Other",1
Nicaragua,"Aquatic Animals, Others",1
Nicaragua,Aquatic Plants,0
Nicaragua,Infant food,13
Nicaragua,Miscellaneous,6
Niger,Wheat and products,42
Niger,Rice and products,238
Niger,Barley and products,6
Niger,Maize and products,29
Niger,Rye and products,0
Niger,Oats,0
Niger,Millet and products,725
Niger,Sorghum and products,439
Niger,"Cereals, Other",2
Niger,Cassava and products,50
Niger,Potatoes and products,7
Niger,Sweet potatoes,13
Niger,Yams,1
Niger,"Roots, Other",0
Niger,Sugar (Raw Equivalent),46
Niger,"Sweeteners, Other",0
Niger,Honey,0
Niger,Beans,5
Niger,Peas,0
Niger,"Pulses, Other and products",395
Niger,Nuts and products,0
Niger,Soyabeans,0
Niger,Groundnuts,145
Niger,Rape and Mustardseed,0
Niger,Coconuts - Incl Copra,4
Niger,Sesame seed,57
Niger,Olives (including preserved),0
Niger,"Oilcrops, Other",0
Niger,Soyabean Oil,0
Niger,Groundnut Oil,39
Niger,Sunflowerseed Oil,0
Niger,Rape and Mustard Oil,0
Niger,Palmkernel Oil,0
Niger,Palm Oil,76
Niger,Coconut Oil,0
Niger,Sesameseed Oil,0
Niger,Olive Oil,0
Niger,Maize Germ Oil,0
Niger,"Oilcrops Oil, Other",1
Niger,Tomatoes and products,7
Niger,Onions,50
Niger,"Vegetables, other",36
Niger,"Oranges, Mandarines",0
Niger,"Lemons, Limes and products",0
Niger,Grapefruit and products,0
Niger,"Citrus, Other",0
Niger,Bananas,0
Niger,Plantains,1
Niger,Apples and products,0
Niger,Pineapples and products,0
Niger,Dates,18
Niger,Grapes and products (excl wine),0
Niger,"Fruits, other",23
Niger,Coffee and products,0
Niger,Cocoa Beans and products,0
Niger,Tea (including mate),1
Niger,Pepper,0
Niger,Pimento,5
Niger,Cloves,0
Niger,"Spices, Other",2
Niger,Wine,0
Niger,Beer,1
Niger,"Beverages, Fermented",0
Niger,"Beverages, Alcoholic",0
Niger,Bovine Meat,13
Niger,Mutton & Goat Meat,8
Niger,Pigmeat,1
Niger,Poultry Meat,4
Niger,"Meat, Other",7
Niger,"Offals, Edible",2
Niger,"Butter, Ghee",18
Niger,Cream,0
Niger,"Fats, Animals, Raw",3
Niger,"Fish, Body Oil",0
Niger,Eggs,1
Niger,Milk - Excluding Butter,87
Niger,Freshwater Fish,3
Niger,Demersal Fish,0
Niger,Pelagic Fish,0
Niger,"Marine Fish, Other",0
Niger,Crustaceans,0
Niger,Cephalopods,0
Niger,"Molluscs, Other",0
Niger,"Aquatic Animals, Others",0
Niger,Aquatic Plants,0
Niger,Infant food,0
Niger,Miscellaneous,2
Nigeria,Wheat and products,181
Nigeria,Rice and products,276
Nigeria,Barley and products,1
Nigeria,Maize and products,302
Nigeria,Rye and products,0
Nigeria,Oats,0
Nigeria,Millet and products,64
Nigeria,Sorghum and products,231
Nigeria,"Cereals, Other",3
Nigeria,Cassava and products,285
Nigeria,Potatoes and products,9
Nigeria,Sweet potatoes,37
Nigeria,Yams,338
Nigeria,"Roots, Other",17
Nigeria,Sugar cane,3
Nigeria,Sugar non-centrifugal,0
Nigeria,Sugar (Raw Equivalent),96
Nigeria,"Sweeteners, Other",3
Nigeria,Honey,0
Nigeria,Beans,0
Nigeria,Peas,0
Nigeria,"Pulses, Other and products",101
Nigeria,Nuts and products,8
Nigeria,Soyabeans,5
Nigeria,Groundnuts,95
Nigeria,Sunflower seed,0
Nigeria,Rape and Mustardseed,0
Nigeria,Coconuts - Incl Copra,2
Nigeria,Sesame seed,11
Nigeria,Olives (including preserved),0
Nigeria,"Oilcrops, Other",19
Nigeria,Soyabean Oil,10
Nigeria,Groundnut Oil,45
Nigeria,Sunflowerseed Oil,0
Nigeria,Rape and Mustard Oil,0
Nigeria,Cottonseed Oil,2
Nigeria,Palmkernel Oil,15
Nigeria,Palm Oil,168
Nigeria,Coconut Oil,2
Nigeria,Sesameseed Oil,6
Nigeria,Olive Oil,0
Nigeria,Maize Germ Oil,0
Nigeria,"Oilcrops Oil, Other",19
Nigeria,Tomatoes and products,10
Nigeria,Onions,5
Nigeria,"Vegetables, other",34
Nigeria,"Oranges, Mandarines",0
Nigeria,"Lemons, Limes and products",0
Nigeria,Grapefruit and products,0
Nigeria,"Citrus, Other",13
Nigeria,Bananas,0
Nigeria,Plantains,34
Nigeria,Apples and products,0
Nigeria,Pineapples and products,5
Nigeria,Dates,0
Nigeria,Grapes and products (excl wine),0
Nigeria,"Fruits, other",15
Nigeria,Coffee and products,0
Nigeria,Cocoa Beans and products,1
Nigeria,Tea (including mate),0
Nigeria,Pepper,0
Nigeria,Pimento,3
Nigeria,Cloves,0
Nigeria,"Spices, Other",27
Nigeria,Wine,0
Nigeria,Beer,12
Nigeria,"Beverages, Fermented",3
Nigeria,"Beverages, Alcoholic",1
Nigeria,Bovine Meat,9
Nigeria,Mutton & Goat Meat,8
Nigeria,Pigmeat,13
Nigeria,Poultry Meat,3
Nigeria,"Meat, Other",3
Nigeria,"Offals, Edible",2
Nigeria,"Butter, Ghee",1
Nigeria,Cream,0
Nigeria,"Fats, Animals, Raw",6
Nigeria,"Fish, Body Oil",0
Nigeria,"Fish, Liver Oil",0
Nigeria,Eggs,10
Nigeria,Milk - Excluding Butter,9
Nigeria,Freshwater Fish,7
Nigeria,Demersal Fish,2
Nigeria,Pelagic Fish,7
Nigeria,"Marine Fish, Other",1
Nigeria,Crustaceans,0
Nigeria,Cephalopods,0
Nigeria,"Molluscs, Other",0
Nigeria,"Aquatic Animals, Others",0
Nigeria,Aquatic Plants,0
Nigeria,Infant food,0
Nigeria,Miscellaneous,1
North Macedonia,Wheat and products,750
North Macedonia,Rice and products,24
North Macedonia,Barley and products,153
North Macedonia,Maize and products,58
North Macedonia,Rye and products,3
North Macedonia,Oats,13
North Macedonia,"Cereals, Other",1
North Macedonia,Potatoes and products,104
North Macedonia,Sweet potatoes,0
North Macedonia,Sugar (Raw Equivalent),360
North Macedonia,"Sweeteners, Other",14
North Macedonia,Honey,4
North Macedonia,Beans,30
North Macedonia,Peas,7
North Macedonia,"Pulses, Other and products",9
North Macedonia,Nuts and products,36
North Macedonia,Soyabeans,6
North Macedonia,Groundnuts,26
North Macedonia,Rape and Mustardseed,2
North Macedonia,Coconuts - Incl Copra,1
North Macedonia,Sesame seed,4
North Macedonia,Olives (including preserved),12
North Macedonia,"Oilcrops, Other",0
North Macedonia,Soyabean Oil,2
North Macedonia,Groundnut Oil,0
North Macedonia,Sunflowerseed Oil,349
North Macedonia,Sesameseed Oil,5
North Macedonia,Olive Oil,20
North Macedonia,Maize Germ Oil,0
North Macedonia,"Oilcrops Oil, Other",60
North Macedonia,Tomatoes and products,32
North Macedonia,Onions,21
North Macedonia,"Vegetables, other",117
North Macedonia,"Oranges, Mandarines",11
North Macedonia,"Lemons, Limes and products",1
North Macedonia,Grapefruit and products,0
North Macedonia,"Citrus, Other",0
North Macedonia,Bananas,0
North Macedonia,Plantains,22
North Macedonia,Apples and products,12
North Macedonia,Pineapples and products,1
North Macedonia,Dates,2
North Macedonia,Grapes and products (excl wine),60
North Macedonia,"Fruits, other",34
North Macedonia,Coffee and products,7
North Macedonia,Cocoa Beans and products,46
North Macedonia,Tea (including mate),0
North Macedonia,Pepper,1
North Macedonia,Pimento,16
North Macedonia,Cloves,0
North Macedonia,"Spices, Other",4
North Macedonia,Wine,13
North Macedonia,Beer,43
North Macedonia,"Beverages, Fermented",1
North Macedonia,"Beverages, Alcoholic",17
North Macedonia,Bovine Meat,44
North Macedonia,Mutton & Goat Meat,5
North Macedonia,Pigmeat,84
North Macedonia,Poultry Meat,69
North Macedonia,"Meat, Other",2
North Macedonia,"Offals, Edible",10
North Macedonia,"Butter, Ghee",56
North Macedonia,Cream,1
North Macedonia,"Fats, Animals, Raw",30
North Macedonia,"Fish, Body Oil",0
North Macedonia,"Fish, Liver Oil",0
North Macedonia,Eggs,17
North Macedonia,Milk - Excluding Butter,253
North Macedonia,Freshwater Fish,2
North Macedonia,Demersal Fish,2
North Macedonia,Pelagic Fish,6
North Macedonia,"Marine Fish, Other",0
North Macedonia,Crustaceans,0
North Macedonia,Cephalopods,0
North Macedonia,"Molluscs, Other",0
North Macedonia,"Aquatic Animals, Others",0
North Macedonia,Aquatic Plants,0
North Macedonia,Infant food,3
North Macedonia,Miscellaneous,5
Norway,Wheat and products,918
Norway,Rice and products,47
Norway,Barley and products,0
Norway,Maize and products,0
Norway,Rye and products,18
Norway,Oats,60
Norway,"Cereals, Other",0
Norway,Potatoes and products,92
Norway,Sweet potatoes,1
Norway,Yams,0
Norway,"Roots, Other",0
Norway,Sugar beet,0
Norway,Sugar (Raw Equivalent),258
Norway,"Sweeteners, Other",22
Norway,Honey,3
Norway,Beans,1
Norway,Peas,69
Norway,"Pulses, Other and products",45
Norway,Nuts and products,30
Norway,Soyabeans,0
Norway,Groundnuts,21
Norway,Rape and Mustardseed,3
Norway,Cottonseed,0
Norway,Coconuts - Incl Copra,2
Norway,Sesame seed,5
Norway,Olives (including preserved),2
Norway,"Oilcrops, Other",8
Norway,Soyabean Oil,82
Norway,Groundnut Oil,6
Norway,Sunflowerseed Oil,44
Norway,Rape and Mustard Oil,108
Norway,Palm Oil,2
Norway,Coconut Oil,12
Norway,Sesameseed Oil,0
Norway,Olive Oil,16
Norway,Maize Germ Oil,1
Norway,"Oilcrops Oil, Other",18
Norway,Tomatoes and products,10
Norway,Onions,3
Norway,"Vegetables, other",48
Norway,"Oranges, Mandarines",21
Norway,"Lemons, Limes and products",1
Norway,Grapefruit and products,0
Norway,"Citrus, Other",0
Norway,Bananas,24
Norway,Plantains,0
Norway,Apples and products,22
Norway,Pineapples and products,3
Norway,Dates,2
Norway,Grapes and products (excl wine),14
Norway,"Fruits, other",34
Norway,Coffee and products,11
Norway,Cocoa Beans and products,48
Norway,Tea (including mate),0
Norway,Pepper,1
Norway,Pimento,1
Norway,Cloves,0
Norway,"Spices, Other",4
Norway,Wine,30
Norway,Beer,65
Norway,"Beverages, Fermented",2
Norway,"Beverages, Alcoholic",15
Norway,Bovine Meat,48
Norway,Mutton & Goat Meat,29
Norway,Pigmeat,247
Norway,Poultry Meat,69
Norway,"Meat, Other",4
Norway,"Offals, Edible",5
Norway,"Butter, Ghee",61
Norway,Cream,36
Norway,"Fats, Animals, Raw",138
Norway,"Fish, Body Oil",0
Norway,"Fish, Liver Oil",0
Norway,Eggs,48
Norway,Milk - Excluding Butter,304
Norway,Freshwater Fish,20
Norway,Demersal Fish,54
Norway,Pelagic Fish,16
Norway,"Marine Fish, Other",0
Norway,Crustaceans,13
Norway,Cephalopods,0
Norway,"Molluscs, Other",0
Norway,"Aquatic Animals, Others",0
Norway,Aquatic Plants,0
Norway,Infant food,4
Norway,Miscellaneous,91
Oman,Wheat and products,591
Oman,Rice and products,468
Oman,Barley and products,0
Oman,Maize and products,100
Oman,Rye and products,4
Oman,Oats,4
Oman,"Cereals, Other",8
Oman,Cassava and products,2
Oman,Potatoes and products,44
Oman,Sweet potatoes,0
Oman,Yams,0
Oman,"Roots, Other",0
Oman,Sugar beet,0
Oman,Sugar (Raw Equivalent),206
Oman,"Sweeteners, Other",13
Oman,Honey,3
Oman,Beans,6
Oman,Peas,5
Oman,"Pulses, Other and products",45
Oman,Nuts and products,25
Oman,Soyabeans,0
Oman,Groundnuts,6
Oman,Sunflower seed,1
Oman,Rape and Mustardseed,1
Oman,Coconuts - Incl Copra,9
Oman,Sesame seed,1
Oman,Olives (including preserved),3
Oman,"Oilcrops, Other",0
Oman,Soyabean Oil,13
Oman,Groundnut Oil,0
Oman,Sunflowerseed Oil,30
Oman,Rape and Mustard Oil,8
Oman,Cottonseed Oil,0
Oman,Palm Oil,125
Oman,Coconut Oil,4
Oman,Sesameseed Oil,1
Oman,Olive Oil,2
Oman,Maize Germ Oil,61
Oman,"Oilcrops Oil, Other",5
Oman,Tomatoes and products,30
Oman,Onions,16
Oman,"Vegetables, other",69
Oman,"Oranges, Mandarines",26
Oman,"Lemons, Limes and products",1
Oman,Grapefruit and products,0
Oman,"Citrus, Other",1
Oman,Bananas,17
Oman,Plantains,0
Oman,Apples and products,7
Oman,Pineapples and products,2
Oman,Dates,225
Oman,Grapes and products (excl wine),10
Oman,"Fruits, other",103
Oman,Coffee and products,2
Oman,Cocoa Beans and products,35
Oman,Tea (including mate),1
Oman,Pepper,1
Oman,Pimento,3
Oman,Cloves,1
Oman,"Spices, Other",24
Oman,Wine,0
Oman,Beer,4
Oman,"Beverages, Fermented",0
Oman,"Beverages, Alcoholic",10
Oman,Bovine Meat,48
Oman,Mutton & Goat Meat,70
Oman,Pigmeat,6
Oman,Poultry Meat,77
Oman,"Meat, Other",15
Oman,"Offals, Edible",8
Oman,"Butter, Ghee",22
Oman,Cream,1
Oman,"Fats, Animals, Raw",18
Oman,"Fish, Body Oil",0
Oman,"Fish, Liver Oil",0
Oman,Eggs,34
Oman,Milk - Excluding Butter,238
Oman,Freshwater Fish,1
Oman,Demersal Fish,15
Oman,Pelagic Fish,21
Oman,"Marine Fish, Other",5
Oman,Crustaceans,1
Oman,Cephalopods,0
Oman,"Molluscs, Other",0
Oman,"Aquatic Animals, Others",0
Oman,Aquatic Plants,0
Oman,Infant food,4
Oman,Miscellaneous,1
Pakistan,Wheat and products,883
Pakistan,Rice and products,90
Pakistan,Barley and products,1
Pakistan,Maize and products,186
Pakistan,Oats,0
Pakistan,Millet and products,7
Pakistan,Sorghum and products,4
Pakistan,"Cereals, Other",2
Pakistan,Cassava and products,0
Pakistan,Potatoes and products,28
Pakistan,Sweet potatoes,0
Pakistan,Yams,0
Pakistan,"Roots, Other",4
Pakistan,Sugar cane,3
Pakistan,Sugar non-centrifugal,15
Pakistan,Sugar (Raw Equivalent),208
Pakistan,"Sweeteners, Other",3
Pakistan,Honey,0
Pakistan,Beans,9
Pakistan,Peas,10
Pakistan,"Pulses, Other and products",34
Pakistan,Nuts and products,2
Pakistan,Soyabeans,0
Pakistan,Groundnuts,1
Pakistan,Rape and Mustardseed,0
Pakistan,Coconuts - Incl Copra,1
Pakistan,Olives (including preserved),0
Pakistan,Soyabean Oil,10
Pakistan,Groundnut Oil,3
Pakistan,Sunflowerseed Oil,5
Pakistan,Rape and Mustard Oil,25
Pakistan,Cottonseed Oil,32
Pakistan,Palmkernel Oil,1
Pakistan,Palm Oil,186
Pakistan,Coconut Oil,0
Pakistan,Sesameseed Oil,0
Pakistan,Olive Oil,0
Pakistan,Ricebran Oil,1
Pakistan,Maize Germ Oil,0
Pakistan,"Oilcrops Oil, Other",6
Pakistan,Tomatoes and products,2
Pakistan,Onions,10
Pakistan,"Vegetables, other",13
Pakistan,"Oranges, Mandarines",6
Pakistan,"Lemons, Limes and products",0
Pakistan,Grapefruit and products,0
Pakistan,"Citrus, Other",0
Pakistan,Bananas,0
Pakistan,Apples and products,4
Pakistan,Pineapples and products,0
Pakistan,Dates,9
Pakistan,Grapes and products (excl wine),2
Pakistan,"Fruits, other",27
Pakistan,Coffee and products,0
Pakistan,Cocoa Beans and products,0
Pakistan,Tea (including mate),1
Pakistan,Pepper,0
Pakistan,Pimento,5
Pakistan,Cloves,0
Pakistan,"Spices, Other",8
Pakistan,Wine,0
Pakistan,Beer,0
Pakistan,"Beverages, Fermented",0
Pakistan,"Beverages, Alcoholic",0
Pakistan,Bovine Meat,46
Pakistan,Mutton & Goat Meat,14
Pakistan,Pigmeat,0
Pakistan,Poultry Meat,21
Pakistan,"Meat, Other",0
Pakistan,"Offals, Edible",5
Pakistan,"Butter, Ghee",118
Pakistan,Cream,0
Pakistan,"Fats, Animals, Raw",25
Pakistan,"Fish, Body Oil",0
Pakistan,"Fish, Liver Oil",0
Pakistan,Eggs,13
Pakistan,Milk - Excluding Butter,359
Pakistan,Freshwater Fish,2
Pakistan,Demersal Fish,0
Pakistan,Pelagic Fish,1
Pakistan,"Marine Fish, Other",0
Pakistan,Crustaceans,0
Pakistan,Cephalopods,0
Pakistan,"Molluscs, Other",0
Pakistan,"Aquatic Animals, Others",0
Pakistan,Aquatic Plants,0
Pakistan,Infant food,1
Pakistan,Miscellaneous,0
Panama,Wheat and products,275
Panama,Rice and products,760
Panama,Barley and products,0
Panama,Maize and products,203
Panama,Rye and products,0
Panama,Oats,10
Panama,"Cereals, Other",2
Panama,Cassava and products,7
Panama,Potatoes and products,21
Panama,Sweet potatoes,0
Panama,Yams,5
Panama,"Roots, Other",2
Panama,Sugar beet,0
Panama,Sugar non-centrifugal,3
Panama,Sugar (Raw Equivalent),228
Panama,"Sweeteners, Other",50
Panama,Honey,1
Panama,Beans,12
Panama,Peas,2
Panama,"Pulses, Other and products",16
Panama,Nuts and products,8
Panama,Soyabeans,21
Panama,Groundnuts,6
Panama,Sunflower seed,1
Panama,Rape and Mustardseed,6
Panama,Coconuts - Incl Copra,12
Panama,Olives (including preserved),1
Panama,"Oilcrops, Other",0
Panama,Soyabean Oil,161
Panama,Groundnut Oil,0
Panama,Sunflowerseed Oil,3
Panama,Rape and Mustard Oil,16
Panama,Cottonseed Oil,0
Panama,Palm Oil,79
Panama,Coconut Oil,0
Panama,Sesameseed Oil,1
Panama,Olive Oil,7
Panama,Maize Germ Oil,2
Panama,"Oilcrops Oil, Other",93
Panama,Tomatoes and products,6
Panama,Onions,9
Panama,"Vegetables, other",12
Panama,"Oranges, Mandarines",8
Panama,"Lemons, Limes and products",0
Panama,Grapefruit and products,0
Panama,"Citrus, Other",0
Panama,Bananas,19
Panama,Plantains,71
Panama,Apples and products,6
Panama,Pineapples and products,14
Panama,Dates,0
Panama,Grapes and products (excl wine),5
Panama,"Fruits, other",18
Panama,Coffee and products,2
Panama,Cocoa Beans and products,21
Panama,Tea (including mate),0
Panama,Pepper,1
Panama,Pimento,0
Panama,Cloves,0
Panama,"Spices, Other",1
Panama,Wine,5
Panama,Beer,77
Panama,"Beverages, Fermented",0
Panama,"Beverages, Alcoholic",22
Panama,Bovine Meat,51
Panama,Mutton & Goat Meat,0
Panama,Pigmeat,60
Panama,Poultry Meat,194
Panama,"Meat, Other",6
Panama,"Offals, Edible",10
Panama,"Butter, Ghee",45
Panama,Cream,0
Panama,"Fats, Animals, Raw",97
Panama,"Fish, Body Oil",0
Panama,"Fish, Liver Oil",0
Panama,Eggs,20
Panama,Milk - Excluding Butter,153
Panama,Freshwater Fish,2
Panama,Demersal Fish,0
Panama,Pelagic Fish,27
Panama,"Marine Fish, Other",1
Panama,Crustaceans,1
Panama,Cephalopods,3
Panama,"Molluscs, Other",0
Panama,"Aquatic Animals, Others",0
Panama,Aquatic Plants,0
Panama,Infant food,11
Panama,Miscellaneous,10
Papua New Guinea,Wheat and products,289
Papua New Guinea,Rice and products,222
Papua New Guinea,Barley and products,0
Papua New Guinea,Maize and products,11
Papua New Guinea,Oats,0
Papua New Guinea,Millet and products,0
Papua New Guinea,Sorghum and products,20
Papua New Guinea,"Cereals, Other",11
Papua New Guinea,Cassava and products,44
Papua New Guinea,Potatoes and products,2
Papua New Guinea,Sweet potatoes,183
Papua New Guinea,Yams,96
Papua New Guinea,"Roots, Other",155
Papua New Guinea,Sugar cane,0
Papua New Guinea,Sugar (Raw Equivalent),105
