Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2007","2007","TJ","1183.776","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2008","2008","TJ","1479.72","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2009","2009","TJ","1775.664","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2010","2010","TJ","2071.608","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2011","2011","TJ","2367.552","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2012","2012","TJ","2663.496","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2013","2013","TJ","2959.44","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2014","2014","TJ","2589.51","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2015","2015","TJ","2808.105","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2016","2016","TJ","2690.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2017","2017","TJ","2724.03","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2018","2018","TJ","2724.03","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2019","2019","TJ","2757.66","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","9","Argentina","723117","Energy Use (Coal)","6500","Energy Use (Pre- and Post-Production)","2020","2020","TJ","2736.37221","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2011","2011","TJ","0.10836","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2012","2012","TJ","0.21672","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2013","2013","TJ","0.32508","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2014","2014","TJ","0.43344","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2015","2015","TJ","0.5418","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2016","2016","TJ","0.65016","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2017","2017","TJ","0.75852","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2018","2018","TJ","0.86688","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2019","2019","TJ","0.97524","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6507","Food Processing","2020","2020","TJ","1.0836","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","1998","1998","TJ","1.898622","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","1999","1999","TJ","3.797244","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2000","2000","TJ","5.695866","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2001","2001","TJ","7.594488","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2002","2002","TJ","9.49311","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2003","2003","TJ","11.391732","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2004","2004","TJ","13.290354","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2005","2005","TJ","15.188976","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2006","2006","TJ","17.087598","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2007","2007","TJ","18.98622","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2008","2008","TJ","17.62398","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2009","2009","TJ","3.116124","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2010","2010","TJ","16.6023","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2011","2011","TJ","24.843885","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2012","2012","TJ","19.03737","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2013","2013","TJ","8.803575","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2014","2014","TJ","8.1906","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2015","2015","TJ","9.195285","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2016","2016","TJ","6.445296","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2017","2017","TJ","4.052895","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2018","2018","TJ","5.86641","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2019","2019","TJ","24.861177","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6508","Food Retail","2020","2020","TJ","6.436914","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1992","1992","TJ","363.78","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1993","1993","TJ","7.74","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1994","1994","TJ","46.44","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1995","1995","TJ","7.74","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1996","1996","TJ","12.9","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1997","1997","TJ","12.9","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1998","1998","TJ","12.9","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","1999","1999","TJ","7.74","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","2002","2002","TJ","46.44","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","2003","2003","TJ","69.66","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","2006","2006","TJ","2.58","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","2007","2007","TJ","1.29","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","1","Armenia","723117","Energy Use (Coal)","6505","Food Household Consumption","2008","2008","TJ","1.1352","E","Estimated value"
